"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
99.8678233542431,7.14281498570926,8.74623541836627,7.25955628207885,7.51364583498798,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1
102.941257144575,9.49988074251451,7.73022625478916,8.75462672091089,6.10118542332202,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0
52.7028874806991,5.35988426534459,7.97940742457286,5.04500629729591,7.31858892715536,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
72.7327073069497,9.07191398786381,9.94301437865943,5.86427945178002,9.69647435355,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
72.4564380153822,6.77980291075073,8.52470865938812,6.60684573929757,5.48128218622878,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0
73.7605432608914,7.09262865362689,8.71142672142014,5.57701036101207,8.95881899050437,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1
94.2930470722282,8.9392575097736,8.3167717710603,8.62980647711083,5.98531374125741,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
95.6079792089866,6.17654790985398,6.63248432218097,7.47948455391452,7.04656757414341,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0
47.2082140678784,7.89178614970297,7.43429217021912,5.77379803871736,6.88365250593051,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0
88.9744982386711,8.31865558749996,7.14088269509375,8.251288079191,6.29815755411983,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0
111.136285388782,8.34697952843271,6.37763510225341,9.8961230344139,8.31605241284706,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1
85.5900410283896,6.52470209752209,5.69874575943686,7.21349670784548,9.23266501980834,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
96.4385525437951,7.10582296480425,5.4145429295022,9.60911850794218,8.76121941022575,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0
85.8833938516715,5.74280818924308,8.36102574132383,8.12257505720481,6.55848482972942,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1
80.7715049621919,6.73344243085012,9.41613455186598,7.30141760548577,7.66064145485871,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
81.7333396675603,7.94886413495988,6.37349951313809,8.9687355584465,9.79705940466374,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0
92.6781106712869,5.2731251087971,9.21622288646176,6.66232305346057,9.71498256898485,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
95.7027178797901,7.11669704527594,8.2408832735382,8.64018669584766,6.98193754069507,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
88.4078980354177,5.74589846539311,7.08961342344992,9.77479848312214,5.36916685523465,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
73.9399834862707,6.19740513735451,8.82772921584547,7.66139060957357,8.06866153376177,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0
109.612121617184,9.09869182971306,8.86703238589689,9.36057489947416,8.64487640908919,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1
105.642310332185,8.48287260741927,9.56918721203692,8.67591415415518,9.56975886132568,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0
117.81673895653,6.34018017794006,9.53300081775524,9.86414592131041,6.56122092157602,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1
71.110347495178,6.76582299056463,7.06649244413711,5.70375949260779,7.08320121630095,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1
78.6040520021772,8.82791767129675,7.73548565572128,7.23375847213902,6.21846173075028,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1
42.3108490167047,8.25350393308327,5.16969715361483,6.55194425373338,6.26698174048215,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0
98.7838618847859,6.5055337944068,5.61963657499291,8.10640562092885,8.67079938645475,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
113.720390013379,7.43994723656215,8.96121852099895,9.96499403845519,9.89873809274286,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0
59.2605624218771,9.81649667024612,6.27447347273119,5.03164635505527,9.27631169557571,1,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1
56.0903349665111,8.24204799369909,6.19196076761,6.21547088492662,6.88266139361076,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
94.5685142714071,9.60864912485704,6.44117934047244,7.69319095881656,5.77430475270376,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1
107.926011840107,6.07127985102125,5.50236742361449,9.60750139551237,7.29592986172065,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1
88.4318660182479,5.06478712195531,6.37179544079117,7.95775456703268,9.50775434146635,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1
52.5445715284058,7.16895594727248,8.2782212109305,6.16578383487649,6.44727917970158,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1
92.1797957505868,5.1799929747358,5.92059421003796,9.55170233501121,5.20018243696541,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
84.121462916671,7.97855114098638,8.14895274466835,9.20199867920019,8.18268197937869,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
83.6104787253829,6.044941120781,7.64683523913845,6.75786622334272,5.08513118489645,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1
73.3008094885775,5.91117141302675,7.37255880841985,5.59161913697608,6.51676748646423,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0
102.895720549742,8.63666909979656,8.88311698217876,9.59030676516704,5.92195395613089,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
50.6763707740084,8.88795686303638,9.69528276356868,5.77362263691612,6.94465610431507,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
118.21550787855,9.29590316955,7.03678135410883,9.07730353414081,9.22272043302655,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
115.889314765105,9.88323637051508,5.52814241847955,9.46567586273886,8.21632075821981,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1
72.6707329268461,5.64369285013527,9.23978313803673,6.08817586675286,9.12668634788133,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
97.8327175056021,8.70411112206057,9.66765445889905,7.80909162713215,6.77715340745635,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1
57.8839368526497,7.74773161159828,9.25120929605328,6.03084781090729,9.38252406776883,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0
62.887329863323,9.40248901140876,6.07480584527366,5.00271865865216,7.49138501705602,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0
74.701814077134,6.55091529944912,8.15928014810197,7.67457238980569,7.64292920124717,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1
73.176360819693,7.31847998104058,7.25762669695541,6.77420746884309,9.40870151971467,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0
100.151051556075,6.66757236933336,6.92409300012514,9.30795126012526,6.1568830430042,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
71.0301195621588,8.05123093305156,8.37267777998932,6.9884067075327,5.1609616423957,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1
84.4268128461886,6.23615055694245,6.59868004382588,6.14147092681378,7.09066614275798,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0
92.9614181860057,5.81607339438051,7.97069143387489,9.61971555720083,5.59239699970931,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0
83.7805159217613,6.53757721185684,7.20789353246801,8.90976293943822,5.2914515696466,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0
88.108190707365,8.20606836932711,9.25955527462065,8.02849780651741,8.42308618244715,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
112.557237537019,5.93313175020739,6.68457370135002,9.63724498753436,5.80205251229927,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1
86.8819646055403,9.79033948387951,5.82269013277255,7.41098491591401,9.70368276932277,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0
61.5557120880676,9.75900569348596,9.6160342101939,5.9630494134035,7.30766652035527,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
71.4329138797784,8.2169889844954,8.66213100613095,5.08289897115901,6.64305019075982,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0
78.1871061522961,6.6924858558923,7.35379958990961,9.28772881161422,9.33303959202021,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
62.6538259300732,9.57059111795388,8.32140188314952,5.84930638433434,9.13628503447399,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
89.7265393644639,6.42960920929909,7.19206499750726,7.79000927577727,9.14394543971866,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
111.169735943945,8.66950809024274,8.00059803761542,8.93766314722598,9.51299757813103,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1
64.1280528663255,6.57031118636951,7.37064556218684,5.47803096822463,7.13070784811862,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1
72.2050597053982,7.48847853043117,7.90847934549674,6.02053538197652,6.80643925210461,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1
74.8753576246422,7.33639693702571,8.84348293766379,7.9800156399142,8.67885087500326,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0
133.285532881188,9.02855178108439,6.6077235294506,9.53465283848345,5.81146645010449,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1
102.507604021526,9.59152155905031,7.75121327373199,9.21168748289347,7.64706401852891,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1
105.719967555592,5.19162574433722,6.4535875339061,7.76260545360856,5.21640121354721,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1
99.9456591068255,7.73958571720868,8.55994389159605,9.15014079655521,5.99779282114469,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0
102.874627244885,5.39093833765946,5.520494756056,9.36710992245935,6.83486708905548,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
103.919907727475,8.21946353884414,7.91367896017618,8.89253262546845,9.09431632026099,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
65.9098395674595,9.77161273360252,5.9061570558697,5.57479865266941,6.10818699351512,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1
69.832386582236,5.84416081663221,6.63916443823837,8.35514575708658,9.43119202624075,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1
99.5557607395128,8.80541422520764,7.81265032128431,8.47077894955873,9.72555409302004,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
69.2046162796947,7.04289393150248,5.96451119403355,6.32113760570064,6.72449767240323,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
112.243565791567,5.16726661473513,9.10891762236133,9.85645410371944,8.06172867072746,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1
49.7416762703319,7.39895200938918,5.76699498109519,5.79420239315368,6.99354697950184,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89.1824378897604,9.80694740894251,6.14381614024751,8.06222914834507,5.27624252368696,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
98.0798562671489,8.86337115312926,9.62988182669505,9.18838835903443,5.90724512818269,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
54.4687323135742,9.05245600151829,9.16360368137248,5.60955162276514,9.16092834668234,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
74.2363595333031,6.17434552870691,8.63459053449333,5.97765998449177,7.00977052561939,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
87.2331037310136,5.56768866023049,6.1444375209976,9.02568886755034,6.21201309608296,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
71.7424522360964,8.77749639446847,8.33555809687823,6.53699733316898,5.60026684426703,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
106.025784052921,5.27275767060928,7.47345418902114,9.68756604590453,9.81252298923209,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0
99.2023893253092,7.1697805612348,6.09000345575623,6.75862921169028,7.03651522519067,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0
78.4317434829384,6.88316779909655,9.45611447212286,7.08609371213242,5.39395982399583,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0
54.110817127996,9.00352465803735,6.9900156755466,5.31209678854793,8.89958956278861,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0
87.162046401098,8.17121312720701,6.46934662363492,8.7910952384118,9.47684103040956,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
99.8783554434246,5.56949781836011,8.77942353021353,9.5491158706136,7.58364058681764,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1
59.172832405062,7.4676256836392,8.17842585383914,5.60343689168803,5.56858491851017,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0
97.5697271460748,6.10620601801202,6.79515658295713,9.11153615568765,9.72295224666595,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1
101.343922935498,9.79119419120252,9.28153325919993,8.47776813199744,9.87104313215241,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1
74.2233272649991,5.34144565579481,6.26923205214553,7.34874975518323,9.05109850456938,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
75.8769530940271,9.86305557889864,6.88616286264732,7.18246156000532,9.30107436375692,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0
57.3054420390394,8.52014442905784,8.6900418845471,6.25628667883575,7.55528518813662,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0
73.3250237762128,5.06754029309377,6.48848682874814,6.82514141080901,9.25122839864343,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1
37.7156742583706,5.97098127240315,9.52688505756669,5.12278546928428,7.07386045833118,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
64.3732354308217,9.12467117770575,9.19037493760698,5.17604626249522,9.75926798535511,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
88.4472743839001,7.16928873443976,7.41543842013925,9.70775738474913,6.17363619036041,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
59.6516034116742,8.74010175815783,8.92445744364522,6.03046145988628,8.21517502889037,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1
45.8108407545136,6.07000029995106,8.08077751775272,5.79557502875105,9.06745790271088,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
53.3771515999941,7.40832260693423,9.27125549642369,5.76970013091341,9.97075963881798,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0
53.2200231469416,6.07252466841601,9.89604563335888,6.44406011095271,6.95208915276453,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0
90.1996312225086,9.17154174298048,6.46344326902181,8.41156248468906,8.0787099909503,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1
101.247008381667,9.5291992102284,7.943019104423,8.99610190768726,8.93157035112381,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
68.8473660045123,7.93541467632167,9.87590614589863,5.88277531671338,8.920503371628,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0
90.7600655922132,9.36627675895579,6.70112704741769,9.20349871157669,8.81798422895372,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
103.928388160355,8.27656083507463,7.84255992970429,9.52195989899337,6.58109565614723,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
64.758435301403,8.15144583000802,6.42452244879678,7.60358994477428,5.95583967748098,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0
89.625876686554,6.83782698004507,6.0076464607846,8.91761600156315,8.16783992457204,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1
99.4871568981817,9.01120241032913,6.69914538040757,7.67132650129497,8.73706669197418,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1
91.0449071378997,6.42755984561518,7.45588807156309,8.420146581484,9.03599555371329,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1
105.396723379061,7.61332390946336,6.06045470107347,9.66579947737046,5.50652235979214,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0
74.416379972712,8.820466469042,9.80838468298316,5.72656944976188,7.91356745874509,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1
74.5328849067813,7.49515973264351,6.03810700820759,7.95311823254451,7.40825519664213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
77.9910799181901,5.73666508775204,5.7027962198481,6.41819621319883,5.71910756640136,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0
87.9544141340838,6.91737365443259,5.12738401186652,7.42312048678286,5.28417078428902,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1
90.2512835774724,7.71447121747769,9.10210627829656,8.52725793956779,5.25515492889099,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1
88.2763057917192,9.76956040714867,8.37866659159772,8.67783544352278,7.51964016002603,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
85.3113389304774,6.74175660940818,5.50067455042154,8.07602183776908,7.4936162494123,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
92.6526491884223,7.12442987016402,8.55757837882265,8.52614249917679,8.79128830274567,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
83.5139064707848,8.00148804089986,8.5786629433278,8.46698265173472,5.56475342600606,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0
108.531159683857,8.28701022197492,8.51770565262996,9.07901898492128,7.99516881234013,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1
44.829308731073,7.28235022746958,9.61878661182709,5.61021740431897,8.99981357855722,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
86.5303385518215,7.70133530953899,9.12342240684666,6.90609797020443,6.5854447206948,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0
106.199715687537,9.95307689066976,7.81600460642949,7.85391645738855,5.98019757773727,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0
82.9489696096217,8.92475656117313,9.09389734035358,7.75330660515465,7.71052324562334,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0
90.4399759670855,7.04720682231709,9.24761309172027,8.01148427068256,7.70680548856035,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1
90.6501687680751,7.67819202854298,5.9947328758426,8.41491834609769,5.10528914164752,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1
72.7435095757095,7.08418475813232,6.29511335864663,5.50290298764594,6.51431404985487,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1
102.541160406965,9.50128735625185,5.15479581314139,9.07218124018982,9.64132610359229,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0
90.9630167667006,6.96942903799936,7.94101289124228,9.20297635020688,8.03186898468994,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0
104.656798661434,5.09370704414323,5.34019900136627,7.33465648256242,5.6587805505842,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
79.6534662715568,6.03114292724058,7.95491214608774,8.82713527535088,9.93999824626371,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
86.2799403504166,9.48132673278451,9.86960346461274,7.57603182224557,8.31172219244763,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1
72.7760425899305,8.37563088163733,8.64222639240324,5.71051178383641,6.45960528636351,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
100.988395721294,8.62020498607308,8.94104612525553,9.661302868044,9.69022659701295,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1
88.0906193839664,6.64157043793239,9.45403418270871,8.43052037642337,7.27127538877539,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1
59.4658385867906,8.0444505228661,8.04001275333576,5.49966632737778,7.74463897454552,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0
50.1046907127892,9.22586623230018,5.88295288733207,5.29245792538859,8.66608748910949,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
34.525498079259,6.30861681769602,5.53185575292446,5.11432344675995,5.7949591067154,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0
99.0517472872725,8.47408871399239,6.76302712294273,6.94643153809011,5.56776199722663,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1
106.577441892539,6.45372721483,9.20239842031151,9.36937008053064,7.60595032712445,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0
61.219215209244,6.25556575600058,9.7446924156975,6.55854362412356,5.18742879270576,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0
67.2574917245942,6.16502679535188,6.40313632786274,6.95153541513719,6.22489885310642,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
70.347900060244,8.25082168681547,9.17349569033831,6.57032450544648,7.00183873297647,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
70.6787274297718,9.46571995038539,8.01366419997066,6.30401558242738,6.91380234435201,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0
69.0912164422244,7.56497318157926,7.91587757063098,5.8152522391174,8.23099847882986,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0
66.7773136027348,7.44519001804292,9.65734198922291,6.43944334238768,9.47604636545293,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1
94.6056845235005,7.10021783714183,8.96260172128677,7.56083616870455,5.3584662231151,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
93.9612095335754,6.99069289141335,5.2590425289236,9.21808985178359,5.2561880950816,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0
83.4222048748556,5.94572581234388,6.98338592774235,6.63768207537942,9.74360771826468,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1
96.1841570811031,8.92382871243171,7.67541006556712,9.69253033748828,5.2003387385048,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
83.9478306922102,6.96694266982377,8.59736461541615,6.91090494394302,7.72655694978312,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0
56.6115636872414,8.7241732259281,6.30381215480156,5.40226235869341,6.34136371430941,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1
61.9320498755142,6.74910797853954,9.91211791988462,5.18335411208682,8.95518719567917,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1
97.0627219993217,9.8482948646415,5.89339072466828,8.94216727116145,6.78255187813193,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1
101.074065303138,9.96901287813671,5.44357684673741,9.32431727647781,6.9428572524339,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
118.966117659514,6.21035609743558,6.58180740429088,9.23000441980548,8.97951334132813,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1
97.6990324350736,8.90610703732818,9.25753601477481,8.66481426404789,8.72639192151837,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0
75.5783758233652,6.10401397803798,5.84262794931419,6.0517509712372,8.64195740316063,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
61.3617280499085,8.96657201927155,6.38733871281147,5.28539303108118,7.93267829692923,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0
108.388925423688,8.03248656215146,7.44810618576594,9.30525663425215,9.85671179136261,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1
68.914165326323,8.82104580290616,5.65949608455412,5.73366753524169,9.79956307332031,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1
96.9566898255953,5.21423657308333,7.30463745887391,9.06423526583239,5.54592689150013,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1
58.3739881935703,9.12004431360401,9.52596506453119,5.08023416507058,5.0448638619855,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1
114.863974650097,9.0902506140992,5.8419008157216,9.64438147959299,8.83807688485831,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0
66.8854422509611,9.67329884879291,6.13317285315134,6.72398174763657,5.53735499619506,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0
57.1419301070684,9.30516251246445,5.07643616409041,6.89113516011275,8.68466994608752,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
73.5276588841244,6.74576190998778,8.58595136087388,6.76383378333412,6.77766887587495,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0
88.3951588552495,7.60761955752969,9.20425219926983,9.35829632100649,5.93604227644391,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
107.419793831717,5.03852654364891,7.31437523965724,9.45396415074356,6.09799237921834,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0
108.601939941542,7.3364045098424,8.51993670454249,9.54677283298224,5.34132674802095,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1
71.6826388903935,9.4575307064224,7.4109199421946,7.17248286586255,8.71864770306274,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
